2020-5-5T11:34Z,11,Kenosha;WI,88.98,2.20,DoorDashKenosha;WI88.982020-5-5T11:34Z2020-5-5T16:34Z11,2020-5-5T16:34Z,17.80
2020-3-18T11:36Z,9,Kenosha;WI,77.54,2.26,DoorDashKenosha;WI77.542020-3-18T11:36Z2020-3-18T15:35Z9,2020-3-18T15:35Z,19.47
2020-5-6T17:21Z,7,Kenosha;WI,82.25,2.26,DoorDashKenosha;WI82.252020-5-6T17:21Z2020-5-6T20:27Z7,2020-5-6T20:27Z,26.53
2020-4-19T16:08Z,11,Kenosha;WI,99.00,2.52,DoorDashKenosha;WI99.002020-4-19T16:08Z2020-4-19T20:30Z11,2020-4-19T20:30Z,22.67
2020-5-11T17:10Z,7,Kenosha;WI,51.00,2.41,DoorDashKenosha;WI51.002020-5-11T17:10Z2020-5-11T20:04Z7,2020-5-11T20:04Z,17.59
2020-7-6T16:36Z,9,Kenosha;WI,84.25,2.20,DoorDashKenosha;WI84.252020-7-6T16:36Z2020-7-6T20:42Z9,2020-7-6T20:42Z,20.55
2020-8-4T16:37Z,4,Kenosha;WI,35.00,1.55,DoorDashKenosha;WI35.002020-8-4T16:37Z2020-8-4T19:12Z4,2020-8-4T19:12Z,13.55
2020-4-29T18:48Z,2,Kenosha;WI,25.72,1.43,DoorDashKenosha;WI25.722020-4-29T18:48Z2020-4-29T20:12Z2,2020-4-29T20:12Z,18.37
2020-5-4T18:38Z,3,Kenosha;WI,19.00,3.60,DoorDashKenosha;WI19.002020-5-4T18:38Z2020-5-4T19:28Z3,2020-5-4T19:28Z,22.80
2020-3-26T11:03Z,6,Kenosha;WI,44.00,1.09,DoorDashKenosha;WI44.002020-3-26T11:03Z2020-3-26T16:34Z6,2020-3-26T16:34Z,7.98
2020-7-22T16:36Z,9,Kenosha;WI,79.14,2.11,DoorDashKenosha;WI79.142020-7-22T16:36Z2020-7-22T20:52Z9,2020-7-22T20:52Z,18.55
2020-4-28T12:44Z,6,Kenosha;WI,44.00,2.34,DoorDashKenosha;WI44.002020-4-28T12:44Z2020-4-28T15:18Z6,2020-4-28T15:18Z,17.14
2020-6-20T17:05Z,13,Kenosha;WI,106.54,2.59,DoorDashKenosha;WI106.542020-6-20T17:05Z2020-6-20T22:06Z13,2020-6-20T22:06Z,21.24
2020-8-24T16:46Z,7,Kenosha;WI,74.91,1.71,DoorDashKenosha;WI74.912020-8-24T16:46Z2020-8-24T20:51Z7,2020-8-24T20:51Z,18.35
2020-5-1T17:39Z,11,Kenosha;WI,100.93,2.57,DoorDashKenosha;WI100.932020-5-1T17:39Z2020-5-1T21:56Z11,2020-5-1T21:56Z,23.56
2020-8-20T16:42Z,8,Kenosha;WI,60.00,2.40,DoorDashKenosha;WI60.002020-8-20T16:42Z2020-8-20T20:02Z8,2020-8-20T20:02Z,18.00
2020-3-19T17:33Z,1,Kenosha;WI,11.00,0.49,DoorDashKenosha;WI11.002020-3-19T17:33Z2020-3-19T19:35Z1,2020-3-19T19:35Z,5.41
2020-3-31T15:56Z,3,Kenosha;WI,23.00,1.96,DoorDashKenosha;WI23.002020-3-31T15:56Z2020-3-31T17:28Z3,2020-3-31T17:28Z,15.00
2020-4-29T14:30Z,2,Kenosha;WI,18.00,1.50,DoorDashKenosha;WI18.002020-4-29T14:30Z2020-4-29T15:50Z2,2020-4-29T15:50Z,13.50
2020-4-17T11:05Z,19,Kenosha;WI,162.83,2.23,DoorDashKenosha;WI162.832020-4-17T11:05Z2020-4-17T19:36Z19,2020-4-17T19:36Z,19.12
2020-3-23T19:52Z,2,Kenosha;WI,18.00,3.43,DoorDashKenosha;WI18.002020-3-23T19:52Z2020-3-23T20:27Z2,2020-3-23T20:27Z,30.86
2020-5-8T16:33Z,3,Kenosha;WI,35.00,2.65,DoorDashKenosha;WI35.002020-5-8T16:33Z2020-5-8T17:41Z3,2020-5-8T17:41Z,30.88
2020-8-28T17:16Z,5,Kenosha;WI,35.56,1.71,DoorDashKenosha;WI35.562020-8-28T17:16Z2020-8-28T20:11Z5,2020-8-28T20:11Z,12.19
2020-4-4T15:04Z,13,Kenosha;WI,155.62,2.08,DoorDashKenosha;WI155.622020-4-4T15:04Z2020-4-4T21:19Z13,2020-4-4T21:19Z,24.90
2020-5-14T11:39Z,8,Kenosha;WI,78.00,1.94,DoorDashKenosha;WI78.002020-5-14T11:39Z2020-5-14T15:47Z8,2020-5-14T15:47Z,18.87
2020-6-30T16:36Z,10,Kenosha;WI,79.25,2.48,DoorDashKenosha;WI79.252020-6-30T16:36Z2020-6-30T20:38Z10,2020-6-30T20:38Z,19.65
2020-3-22T15:02Z,13,Kenosha;WI,113.14,2.41,DoorDashKenosha;WI113.142020-3-22T15:02Z2020-3-22T20:26Z13,2020-3-22T20:26Z,20.95
2020-3-25T11:08Z,12,Kenosha;WI,99.00,2.42,DoorDashKenosha;WI99.002020-3-25T11:08Z2020-3-25T16:06Z12,2020-3-25T16:06Z,19.93
2020-7-8T14:08Z,3,Kenosha;WI,20.00,2.31,DoorDashKenosha;WI20.002020-7-8T14:08Z2020-7-8T15:26Z3,2020-7-8T15:26Z,15.38
2020-4-27T17:26Z,7,Kenosha;WI,59.00,2.80,DoorDashKenosha;WI59.002020-4-27T17:26Z2020-4-27T19:56Z7,2020-4-27T19:56Z,23.60
2020-3-23T11:15Z,8,Kenosha;WI,61.50,1.27,DoorDashKenosha;WI61.502020-3-23T11:15Z2020-3-23T17:32Z8,2020-3-23T17:32Z,9.79
2020-7-29T17:07Z,6,Kenosha;WI,46.00,1.87,DoorDashKenosha;WI46.002020-7-29T17:07Z2020-7-29T20:20Z6,2020-7-29T20:20Z,14.30
2020-4-20T12:46Z,2,Kenosha;WI,21.14,2.11,DoorDashKenosha;WI21.142020-4-20T12:46Z2020-4-20T13:43Z2,2020-4-20T13:43Z,22.25
2020-3-8T15:26Z,8,Kenosha;WI,79.46,1.71,DoorDashKenosha;WI79.462020-3-8T15:26Z2020-3-8T20:06Z8,2020-3-8T20:06Z,17.03
2020-4-25T15:40Z,12,Kenosha;WI,100.67,2.04,DoorDashKenosha;WI100.672020-4-25T15:40Z2020-4-25T21:33Z12,2020-4-25T21:33Z,17.11
2020-3-27T11:05Z,11,Kenosha;WI,95.99,2.05,DoorDashKenosha;WI95.992020-3-27T11:05Z2020-3-27T16:27Z11,2020-3-27T16:27Z,17.89
